@relation whatever

@attribute light numeric
@attribute sound numeric
@attribute movement numeric
@attribute locked {0,1}
@attribute charging {0,1}
@attribute state {0,1}


@data
2 , 160 , 6096 , 0 , 0 , 0 
3 , 136 , 0.299454 , 0 , 0 , 0 
3 , 40 , 0.607735 , 0 , 0 , 0 
2 , 40 , 0.238037 , 0 , 0 , 0 
1 , 28323 , 0.489433 , 0 , 0 , 0 
1 , 6620 , 0.0541763 , 0 , 0 , 0 
1 , 28956 , 0.445679 , 0 , 0 , 0 
1 , 6149 , 0.790955 , 0 , 0 , 0 
3 , 142 , 1.4578 , 0 , 0 , 0 
1 , 58 , 0.813591 , 0 , 0 , 0 
1 , 168 , 0.749359 , 0 , 0 , 0 
26 , 9099 , 40.3487 , 0 , 0 , 0 
35 , 587 , 1.36467 , 1 , 0 , 0 
28 , 40 , 1.33022 , 0 , 0 , 0 
38 , 597 , 1.34137 , 1 , 0 , 0 
61 , 2458 , 1.41342 , 0 , 0 , 0 
56 , 226 , 1.21685 , 1 , 0 , 0 
42 , 2308 , 1.55228 , 1 , 0 , 0 
29 , 1435 , 1.7632 , 1 , 0 , 0 
21 , 4108 , 1.58096 , 1 , 0 , 0 
1 , 303 , 53.5855 , 1 , 0 , 0 
1 , 609 , 1.13913 , 0 , 0 , 0 
2 , 148 , 0.427635 , 0 , 0 , 0 
1 , 144 , 0.588135 , 1 , 1 , 0 
1 , 82 , 0.133202 , 0 , 0 , 0 
1 , 681 , 0.413155 , 0 , 0 , 0 
1 , 72 , 1.15137 , 0 , 0 , 0 
1 , 168 , 0.317192 , 1 , 0 , 0 
1 , 116 , 0.723686 , 1 , 0 , 0 
1 , 146 , 0.700348 , 0 , 0 , 0 
0 , 287 , 0.229858 , 0 , 0 , 0 
2 , 562 , 0.760841 , 0 , 0 , 0 
0 , 44 , 0.268311 , 0 , 0 , 0 
0 , 3951 , 0.242897 , 0 , 0 , 0 
1 , 78 , 0.489441 , 1 , 0 , 0 
2 , 6787 , 4.0413 , 0 , 0 , 0 
1 , 209 , 1.41831 , 1 , 0 , 0 
1 , 288 , 0.833908 , 1 , 0 , 0 
1 , 126 , 1.44318 , 1 , 0 , 0 
1 , 216 , 0.901306 , 1 , 1 , 0 
1 , 552 , 1.33878 , 0 , 0 , 0 
1 , 353 , 0.179192 , 0 , 0 , 0 
1 , 351 , 1.01675 , 1 , 0 , 0 
1 , 58 , 0.697296 , 0 , 0 , 0 
82 , 942 , 1.77895 , 1 , 0 , 0 
109 , 40 , 1.49944 , 1 , 0 , 0 
111 , 88 , 1.79231 , 1 , 0 , 0 
109 , 98 , 1.8479 , 1 , 0 , 0 
106 , 164 , 1.94154 , 1 , 0 , 0 
14 , 162 , 1.79857 , 1 , 0 , 0 
104 , 88 , 1.56563 , 1 , 0 , 0 
3 , 678 , 0.0857086 , 1 , 0 , 0 
99 , 656 , 1.52193 , 1 , 0 , 0 
99 , 106 , 1.92006 , 1 , 0 , 0 
101 , 885 , 1.75117 , 1 , 0 , 0 
99 , 186 , 2.00425 , 1 , 0 , 0 
101 , 773 , 1.6919 , 1 , 0 , 0 
2 , 134 , 1.76321 , 1 , 0 , 0 
46 , 22292 , 1.43375 , 0 , 0 , 0 
85 , 26026 , 3.28165 , 0 , 0 , 0 
100 , 11383 , 1.53413 , 1 , 0 , 0 
100 , 12077 , 1.91553 , 1 , 0 , 0 
100 , 30145 , 1.91788 , 1 , 0 , 0 
101 , 22125 , 1.65536 , 1 , 0 , 0 
101 , 20123 , 1.78666 , 1 , 0 , 0 
100 , 22637 , 1.65472 , 1 , 0 , 0 
101 , 11946 , 2.02554 , 1 , 0 , 0 
97 , 1134 , 1.56988 , 1 , 0 , 0 
97 , 813 , 2.01376 , 1 , 0 , 0 
97 , 708 , 2.06013 , 1 , 0 , 0 
97 , 226 , 1.92786 , 1 , 0 , 0 
97 , 691 , 1.79817 , 1 , 0 , 0 
100 , 500 , 1.38009 , 1 , 0 , 0 
99 , 259 , 2.06279 , 1 , 0 , 0 
100 , 780 , 1.56105 , 1 , 0 , 0 
10 , 511 , 2.05032 , 1 , 0 , 0 
90 , 934 , 1.6988 , 1 , 0 , 0 
86 , 1838 , 2.12711 , 1 , 0 , 0 
87 , 605 , 1.77357 , 1 , 0 , 0 
94 , 846 , 1.89019 , 0 , 0 , 0 
93 , 696 , 1.95471 , 1 , 0 , 0 
92 , 485 , 1.84071 , 1 , 0 , 0 
29 , 80 , 4.58062 , 0 , 0 , 0 
1 , 0 , 5.84129 , 0 , 0 , 0 
0 , 1589 , 0.789917 , 1 , 0 , 0 
0 , 236 , 2.34295 , 1 , 0 , 0 
2 , 2012 , 2.12514 , 1 , 0 , 0 
0 , 304 , 1.84299 , 1 , 0 , 0 
0 , 307 , 6.27514 , 1 , 0 , 0 
86 , 10663 , 1.24693 , 1 , 0 , 0 
89 , 922 , 1.84148 , 1 , 0 , 0 
0 , 760 , 4.16546 , 1 , 0 , 0 
3 , 40 , 0.948898 , 0 , 0 , 0 
2 , 323 , 0.371178 , 0 , 0 , 0 
6 , 330 , 0.993324 , 0 , 0 , 0 
0 , 149 , 0.646095 , 1 , 1 , 0 
0 , 126 , 0.83255 , 1 , 1 , 0 
0 , 334 , 0.755066 , 0 , 0 , 0 
0 , 88 , 1.09071 , 1 , 0 , 0 
0 , 78 , 1.20784 , 1 , 0 , 0 
5 , 1520 , 1.12289 , 1 , 0 , 0 
0 , 90 , 21.6116 , 0 , 0 , 0 
0 , 347 , 0.945999 , 1 , 1 , 0 
0 , 101 , 0.783386 , 1 , 1 , 0 
0 , 110 , 0.711594 , 0 , 0 , 0 
1 , 240 , 0.202995 , 0 , 0 , 0 
1 , 68 , 0.0812454 , 0 , 0 , 0 
0 , 3020 , 0.5737 , 0 , 0 , 0 
0 , 50 , 0.0555878 , 0 , 0 , 0 
0 , 915 , 0.223824 , 1 , 1 , 0 
0 , 351 , 0.715073 , 1 , 1 , 0 
0 , 1495 , 0.475876 , 1 , 1 , 0 
0 , 4079 , 0.596397 , 1 , 1 , 0 
0 , 78 , 0.274734 , 1 , 1 , 0 
1 , 146 , 0.626022 , 1 , 1 , 0 
0 , 92 , 0.41024 , 1 , 1 , 0 
1 , 309 , 1.11205 , 0 , 0 , 0 
1 , 1527 , 1.53403 , 0 , 0 , 0 
0 , 70 , 5.90453 , 0 , 0 , 0 
0 , 582 , 0.516701 , 0 , 0 , 0 
0 , 72 , 0.174606 , 1 , 1 , 0 
1 , 30 , 0.743385 , 1 , 1 , 0 
0 , 111 , 0.630913 , 1 , 1 , 0 
0 , 50 , 0.404015 , 1 , 1 , 0 
0 , 383 , 0.825546 , 1 , 1 , 0 
0 , 50 , 0.416534 , 1 , 1 , 0 
0 , 207 , 0.634109 , 1 , 1 , 0 
0 , 82 , 0.52475 , 1 , 1 , 0 
0 , 70 , 0.266251 , 1 , 1 , 0 
0 , 142 , 0.619637 , 1 , 1 , 0 
1 , 246 , 0.385025 , 1 , 1 , 1 
0 , 60 , 0.552986 , 1 , 1 , 1 
0 , 30 , 0.221588 , 1 , 1 , 1 
0 , 58 , 0.511047 , 1 , 1 , 1 
0 , 40 , 0.29306 , 1 , 1 , 1 
0 , 50 , 0.494896 , 1 , 1 , 1 
0 , 30 , 0.287338 , 1 , 1 , 1 
0 , 40 , 0.422501 , 1 , 1 , 1 
0 , 660 , 0.125412 , 1 , 1 , 1 
0 , 60 , 0.407623 , 0 , 0 , 1 
0 , 10805 , 0.00984192 , 0 , 0 , 1 
0 , 16026 , 0.995926 , 0 , 0 , 1 
0 , 1683 , 0.846924 , 0 , 0 , 1 
0 , 3466 , 0.759583 , 0 , 0 , 1 
0 , 2193 , 0.0950012 , 0 , 0 , 1 
0 , 3478 , 0.0573196 , 0 , 0 , 1 
0 , 11158 , 0.0233612 , 0 , 0 , 1 
0 , 5754 , 0.427048 , 0 , 0 , 1 
0 , 14114 , 0.464981 , 0 , 0 , 1 
0 , 4560 , 0.137741 , 0 , 0 , 1 
0 , 17079 , 0.309311 , 0 , 0 , 1 
0 , 348 , 9.35029 , 0 , 0 , 1 
0 , 40 , 0.0175323 , 0 , 0 , 1 
0 , 40 , 0.761703 , 1 , 1 , 1 
0 , 40 , 0.52906 , 1 , 1 , 1 
0 , 30 , 0.795807 , 1 , 1 , 1 
0 , 40 , 0.71064 , 1 , 1 , 1 
0 , 30 , 0.513596 , 1 , 1 , 1 
0 , 40 , 0.684013 , 1 , 1 , 1 
0 , 30 , 0.774315 , 1 , 1 , 1 
0 , 40 , 0.967308 , 1 , 1 , 1 
0 , 40 , 1.05981 , 1 , 1 , 1 
0 , 30 , 1.11202 , 1 , 1 , 1 
0 , 40 , 0.812866 , 1 , 1 , 1 
0 , 40 , 0.719376 , 1 , 1 , 1 
0 , 40 , 0.694458 , 1 , 1 , 1 
0 , 40 , 1.02725 , 1 , 1 , 1 
0 , 50 , 1.21349 , 1 , 1 , 1 
0 , 30 , 0.839088 , 1 , 1 , 1 
0 , 40 , 1.07423 , 1 , 1 , 1 
0 , 30 , 0.919098 , 1 , 1 , 1 
0 , 30 , 1.07198 , 1 , 1 , 1 
0 , 40 , 1.11431 , 1 , 1 , 1 
0 , 30 , 1.03086 , 1 , 1 , 1 
0 , 30 , 1.13656 , 1 , 1 , 1 
0 , 30 , 1.04137 , 1 , 1 , 1 
0 , 68 , 1.23425 , 1 , 1 , 1 
0 , 50 , 1.30665 , 1 , 1 , 1 
0 , 40 , 1.25962 , 1 , 1 , 1 
0 , 30 , 1.26984 , 1 , 1 , 1 
0 , 40 , 1.21243 , 1 , 1 , 1 
0 , 40 , 1.13921 , 1 , 1 , 1 
0 , 30 , 1.08968 , 1 , 1 , 1 
0 , 78 , 1.0384 , 1 , 1 , 1 
0 , 40 , 1.25984 , 1 , 1 , 1 
0 , 40 , 1.08945 , 1 , 1 , 1 
0 , 40 , 1.24609 , 1 , 1 , 1 
0 , 40 , 1.36121 , 1 , 1 , 1 
0 , 30 , 1.2688 , 1 , 1 , 1 
0 , 40 , 0.974785 , 1 , 1 , 1 
0 , 40 , 1.1609 , 1 , 1 , 1 
0 , 50 , 1.27148 , 1 , 1 , 1 
0 , 30 , 1.33076 , 1 , 1 , 1 
0 , 30 , 0.897339 , 1 , 1 , 1 
0 , 48 , 0.979858 , 1 , 1 , 1 
0 , 40 , 1.54802 , 1 , 1 , 1 
0 , 40 , 1.2109 , 1 , 1 , 1 
0 , 50 , 1.31783 , 1 , 1 , 1 
0 , 60 , 1.10156 , 1 , 1 , 1 
0 , 60 , 1.04175 , 1 , 1 , 1 
0 , 30 , 1.08931 , 1 , 1 , 1 
0 , 40 , 1.10142 , 1 , 1 , 1 
0 , 40 , 1.25928 , 1 , 1 , 1 
0 , 40 , 1.26027 , 1 , 1 , 1 
0 , 68 , 1.17473 , 1 , 1 , 1 
0 , 40 , 1.32991 , 1 , 1 , 1 
0 , 50 , 1.2962 , 1 , 1 , 1 
0 , 50 , 0.862366 , 1 , 1 , 1 
0 , 58 , 1.30641 , 1 , 1 , 1 
0 , 60 , 0.994988 , 1 , 1 , 1 
0 , 83 , 1.05389 , 1 , 1 , 1 
0 , 78 , 0.912231 , 1 , 1 , 1 
0 , 78 , 1.29416 , 1 , 1 , 1 
0 , 68 , 1.06438 , 1 , 1 , 1 
0 , 50 , 1.13812 , 1 , 1 , 1 
0 , 50 , 1.00816 , 1 , 1 , 1 
0 , 108 , 1.17245 , 1 , 1 , 1 
0 , 78 , 1.25578 , 1 , 1 , 1 
0 , 60 , 1.32989 , 1 , 1 , 1 
0 , 98 , 1.05341 , 1 , 1 , 1 
0 , 53 , 1.02818 , 1 , 1 , 1 
0 , 58 , 0.93235 , 1 , 1 , 1 
0 , 78 , 0.971146 , 1 , 1 , 1 
0 , 58 , 1.10203 , 1 , 1 , 1 
0 , 88 , 1.1745 , 1 , 1 , 1 
0 , 78 , 1.41061 , 1 , 1 , 1 
0 , 68 , 1.28124 , 1 , 0 , 1 
0 , 83 , 1.56737 , 1 , 0 , 1 
0 , 68 , 1.1568 , 1 , 1 , 1 
1 , 108 , 1.09833 , 1 , 1 , 1 
1 , 128 , 1.09982 , 1 , 1 , 1 
1 , 136 , 1.06329 , 1 , 1 , 1 
1 , 68 , 0.932625 , 1 , 1 , 1 
1 , 68 , 1.24601 , 1 , 1 , 1 
2 , 88 , 0.763893 , 1 , 1 , 1 
3 , 93 , 1.14468 , 1 , 1 , 1 
3 , 118 , 1.58802 , 1 , 1 , 1 
1 , 88 , 1.38464 , 1 , 1 , 1 
1 , 78 , 0.821129 , 1 , 1 , 1 
1 , 206 , 1.4903 , 1 , 1 , 1 
1 , 78 , 1.50908 , 1 , 1 , 1 
9 , 111 , 1.22269 , 0 , 0 , 0 
1 , 68 , 1.0371 , 1 , 0 , 0 
1 , 53 , 1.08665 , 1 , 0 , 0 
1 , 40 , 1.38406 , 1 , 0 , 0 
1 , 68 , 1.27709 , 1 , 0 , 0 
1 , 4055 , 1.14735 , 1 , 0 , 0 
1 , 58 , 1.1825 , 1 , 0 , 0 
2 , 50 , 1.28963 , 1 , 0 , 0 
3 , 68 , 1.29219 , 1 , 0 , 0 
0 , 1066 , 64.0687 , 1 , 0 , 0 
0 , 5643 , 0.139793 , 1 , 0 , 0 
0 , 6699 , 5.2335 , 1 , 0 , 0 
0 , 118 , 0.347748 , 1 , 0 , 0 
0 , 88 , 1.05368 , 1 , 0 , 0 
0 , 8744 , 11.6954 , 1 , 0 , 0 
6 , 624 , 66223 , 1 , 0 , 0 
5 , 634 , 5.17802 , 1 , 0 , 0 
124 , 373 , 2.07546 , 0 , 0 , 0 
90 , 1803 , 2.63345 , 0 , 0 , 0 
102 , 300 , 1.80067 , 1 , 0 , 0 
99 , 177 , 1.56075 , 1 , 0 , 0 
99 , 242 , 1.66841 , 1 , 0 , 0 
94 , 131 , 1.71082 , 1 , 0 , 0 
94 , 100 , 1.78311 , 1 , 0 , 0 
90 , 87 , 1.76502 , 1 , 0 , 0 
96 , 98 , 1.83006 , 1 , 0 , 0 
99 , 188 , 1.65044 , 1 , 0 , 0 
29 , 1630 , 9.58878 , 0 , 0 , 0 
126 , 248 , 1.67648 , 0 , 0 , 0 
10 , 158 , 1.42482 , 1 , 0 , 0 
8 , 190 , 1.71471 , 1 , 0 , 0 
21 , 278 , 1.58514 , 1 , 0 , 0 
84 , 4537 , 1.50964 , 1 , 0 , 0 
86 , 106 , 1751 , 1 , 0 , 0 
30 , 152 , 1.30239 , 1 , 0 , 0 
118 , 3570 , 1.8613 , 0 , 0 , 0 
114 , 489 , 1.55183 , 0 , 0 , 0 
113 , 146 , 0 , 0 , 0 , 0 
101 , 1354 , 1.7981 , 1 , 0 , 0 
78 , 163 , 1.46667 , 1 , 0 , 0 
76 , 204 , 1.64302 , 1 , 0 , 0 
18 , 4440 , 1.36922 , 0 , 0 , 0 
0 , 1004 , 0.196259 , 1 , 0 , 0 
1 , 18557 , 0.125404 , 0 , 0 , 0 
0 , 2480 , 1.63345 , 0 , 0 , 0 
0 , 12688 , 1.94527 , 0 , 0 , 0 
0 , 648 , 2.87379 , 0 , 0 , 0 
0 , 253 , 0.136757 , 0 , 0 , 0 
0 , 18580 , 0.121246 , 0 , 0 , 0 
0 , 474 , 1.05313 , 1 , 0 , 0 
16 , 12933 , 0.222626 , 0 , 0 , 0 
0 , 8779 , 2.20169 , 0 , 0 , 0 
60 , 28364 , 0.978928 , 0 , 0 , 0 
109 , 17203 , 0.948837 , 0 , 0 , 0 
115 , 70 , 9.59403 , 0 , 0 , 0 
119 , 924 , 0.996078 , 1 , 0 , 0 
121 , 1037 , 1.53596 , 1 , 0 , 0 
123 , 168 , 1.59602 , 1 , 0 , 0 
120 , 508 , 1.47759 , 1 , 0 , 0 
119 , 88 , 1.83788 , 1 , 0 , 0 
15 , 18195 , 1.8051 , 0 , 0 , 0 
60 , 23293 , 0.577812 , 0 , 0 , 0 
90 , 96 , 0.175819 , 0 , 0 , 0 
85 , 28219 , 0.295723 , 0 , 0 , 0 
30 , 18985 , 0.761322 , 0 , 0 , 0 
102 , 17578 , 1.1288 , 0 , 0 , 0 
106 , 15665 , 1.18706 , 0 , 0 , 0 
100 , 8522 , 0.913094 , 0 , 0 , 0 
95 , 1970 , 1.21623 , 0 , 0 , 0 
75 , 131 , 1.29984 , 1 , 0 , 0 
30 , 232 , 2.82678 , 0 , 0 , 0 
0 , 2384 , 0.546288 , 1 , 0 , 0 
0 , 1171 , 1.17391 , 1 , 0 , 0 
0 , 1081 , 1.08916 , 1 , 0 , 0 
73 , 1244 , 1.02193 , 1 , 0 , 0 
72 , 200 , 1.8508 , 1 , 0 , 0 
68 , 126 , 1.70006 , 1 , 0 , 0 
67 , 356 , 1.82941 , 1 , 0 , 0 
69 , 1242 , 1.57673 , 1 , 0 , 0 
70 , 1300 , 1.89857 , 1 , 0 , 0 
70 , 1654 , 0.876144 , 1 , 0 , 0 
68 , 198 , 2.09636 , 1 , 0 , 0 
68 , 1470 , 1.86361 , 1 , 0 , 0 
69 , 264 , 1.74233 , 1 , 0 , 0 
69 , 405 , 2.06813 , 1 , 0 , 0 
68 , 1759 , 2.07673 , 1 , 0 , 0 
70 , 1421 , 2.00806 , 1 , 0 , 0 
24 , 22581 , 1.6283 , 0 , 0 , 0 
0 , 194 , 0.403923 , 1 , 0 , 0 
0 , 4088 , 12.3312 , 1 , 0 , 0 
123 , 551 , 1.24883 , 1 , 0 , 0 
27 , 154 , 1.34206 , 1 , 0 , 0 
15 , 98 , 1.09119 , 0 , 0 , 0 
97 , 102 , 1.42785 , 1 , 0 , 0 
96 , 238 , 1.49112 , 1 , 0 , 0 
98 , 262 , 1.55499 , 0 , 0 , 0 
96 , 154 , 1.78856 , 1 , 0 , 0 
98 , 168 , 1.75008 , 1 , 0 , 0 
98 , 269 , 2.00824 , 1 , 0 , 0 
98 , 98 , 1.53371 , 1 , 0 , 0 
98 , 108 , 1.68119 , 1 , 0 , 0 
96 , 275 , 1.32874 , 1 , 0 , 0 
63 , 1362 , 1.98164 , 1 , 0 , 0 
88 , 634 , 1.78709 , 0 , 0 , 0 
100 , 389 , 1.89489 , 1 , 0 , 0 
100 , 4830 , 0 , 1 , 0 , 0 
102 , 222 , 1.92006 , 1 , 0 , 0 
0 , 1747 , 2.70592 , 0 , 0 , 0 
0 , 1986 , 35.7626 , 1 , 0 , 0 
0 , 3402 , 5.77039 , 1 , 0 , 0 
0 , 2946 , 1.59771 , 1 , 0 , 0 
2 , 2416 , 0.764504 , 1 , 0 , 0 
0 , 8766 , 0.674431 , 1 , 0 , 0 
13 , 511 , 1.00628 , 1 , 0 , 0 
13 , 144 , 1.35369 , 1 , 0 , 0 
8 , 259 , 0.343597 , 0 , 0 , 0 
83 , 148 , 1.83836 , 0 , 0 , 0 
11 , 573 , 1.29186 , 1 , 0 , 0 
19 , 403 , 1.28133 , 1 , 0 , 0 
11 , 498 , 1.17183 , 1 , 0 , 0 
11 , 150 , 1.01865 , 0 , 0 , 0 
0 , 2931 , 0.266998 , 1 , 0 , 0 
0 , 1113 , 1.20856 , 1 , 0 , 0 
0 , 144 , 0.948807 , 1 , 0 , 0 
128 , 0 , 0.750908 , 1 , 1 , 0 
0 , 78 , 0.621094 , 1 , 1 , 0 
0 , 342 , 0.37146 , 1 , 1 , 0 
0 , 88 , 0.508476 , 1 , 1 , 0 
0 , 63 , 0.817955 , 1 , 1 , 0 
0 , 365 , 1.06024 , 1 , 1 , 0 
0 , 88 , 0.784111 , 1 , 1 , 0 
0 , 159 , 0.24324 , 1 , 1 , 0 
0 , 156 , 0.465286 , 1 , 1 , 0 
55 , 3275 , 0.842499 , 1 , 0 , 0 
55 , 172 , 1.49349 , 1 , 0 , 0 
10 , 1032 , 1.25111 , 0 , 0 , 0 
48 , 387 , 0.921234 , 1 , 0 , 0 
12 , 1600 , 1.81068 , 0 , 0 , 0 
50 , 391 , 1.20599 , 0 , 0 , 0 
28 , 296 , 7.22843 , 0 , 0 , 0 
8 , 387 , 1.06802 , 0 , 0 , 0 
0 , 13108 , 1.76157 , 1 , 0 , 0 
0 , 1942 , 0.29837 , 1 , 0 , 0 
1 , 623 , 0.127441 , 1 , 0 , 0 
26 , 60 , 0.223427 , 0 , 0 , 0 
32 , 200 , 2.70834 , 0 , 0 , 0 
0 , 6463 , 0.297974 , 0 , 0 , 0 
1 , 78 , 1.2491 , 0 , 0 , 0 
0 , 30428 , 0.338562 , 0 , 0 , 0 
1 , 7626 , 0.442719 , 0 , 0 , 0 
0 , 28352 , 0.268242 , 0 , 0 , 0 
0 , 50 , 0.0460815 , 0 , 0 , 0 
0 , 14335 , 1.52094 , 0 , 0 , 0 
0 , 25934 , 0.4758 , 0 , 0 , 0 
1 , 45 , 0.824997 , 0 , 0 , 0 
0 , 103 , 0.242035 , 0 , 0 , 0 
1 , 40 , 1.2599 , 1 , 0 , 0 
1 , 16234 , 0.484047 , 0 , 1 , 0 
0 , 27468 , 0.591736 , 0 , 1 , 0 
0 , 24079 , 12.6271 , 0 , 1 , 0 
2 , 17061 , 0.00481415 , 0 , 1 , 0 
2 , 25865 , 0.319229 , 0 , 1 , 0 
0 , 23330 , 0.444557 , 0 , 1 , 0 
0 , 21181 , 0.602692 , 0 , 1 , 0 
0 , 30 , 0.206741 , 0 , 1 , 0 
2 , 9676 , 0.0504456 , 0 , 1 , 0 
1 , 11288 , 0.370026 , 0 , 1 , 0 
1 , 5898 , 0.10025 , 0 , 1 , 0 
0 , 1001 , 0.064003 , 0 , 1 , 0 
0 , 7654 , 0.0541229 , 0 , 1 , 0 
0 , 11878 , 0.323601 , 0 , 1 , 0 
0 , 22611 , 0.409378 , 0 , 1 , 0 
0 , 4628 , 0.176857 , 0 , 1 , 0 
0 , 8828 , 0.317001 , 0 , 1 , 0 
0 , 1728 , 0.261436 , 0 , 1 , 0 
0 , 48 , 0.650375 , 0 , 1 , 0 
0 , 17262 , 0.238174 , 0 , 1 , 0 
0 , 13628 , 0.000274658 , 0 , 1 , 0 
0 , 9887 , 0.552872 , 0 , 1 , 0 
0 , 11393 , 0.938019 , 0 , 1 , 0 
0 , 1540 , 1.17911 , 0 , 1 , 0 
0 , 40 , 1.6638 , 0 , 1 , 0 
0 , 2281 , 0.671463 , 0 , 1 , 0 
0 , 16559 , 0.282532 , 0 , 1 , 0 
0 , 4893 , 0.489098 , 0 , 1 , 0 
0 , 40 , 0.00193787 , 0 , 1 , 0 
0 , 50 , 0.60846 , 1 , 1 , 0 
0 , 26783 , 0.763809 , 0 , 1 , 0 
0 , 17653 , 3.57854 , 0 , 1 , 0 
0 , 2959 , 0.244011 , 0 , 1 , 0 
0 , 40 , 2.29819 , 0 , 0 , 0 
0 , 2219 , 0.0495453 , 0 , 0 , 0 
0 , 12076 , 0.119789 , 0 , 0 , 0 
0 , 7364 , 0.160858 , 0 , 0 , 0 
0 , 7951 , 0.00399017 , 0 , 0 , 0 
0 , 5284 , 0.202759 , 0 , 1 , 0 
0 , 10663 , 0.351608 , 0 , 1 , 0 
0 , 5876 , 0.107529 , 0 , 1 , 0 
0 , 68 , 0.243408 , 0 , 1 , 0 
0 , 50 , 0.726906 , 1 , 1 , 1 
0 , 50 , 1.45123 , 1 , 1 , 1 
0 , 50 , 1.55038 , 1 , 1 , 1 
0 , 40 , 1.69201 , 1 , 1 , 1 
0 , 58 , 1.71751 , 1 , 1 , 1 
0 , 40 , 1.65772 , 1 , 1 , 1 
0 , 30 , 1.76232 , 1 , 1 , 1 
0 , 40 , 1.68035 , 1 , 1 , 1 
0 , 40 , 1.93352 , 1 , 1 , 1 
0 , 30 , 1.53551 , 1 , 1 , 1 
0 , 50 , 1.7141 , 1 , 1 , 1 
0 , 50 , 1.92929 , 1 , 1 , 1 
0 , 30 , 2.20816 , 1 , 1 , 1 
0 , 30 , 1.70477 , 1 , 1 , 1 
0 , 30 , 1.47841 , 1 , 1 , 1 
0 , 30 , 1.86279 , 1 , 1 , 1 
0 , 30 , 1.70454 , 1 , 1 , 1 
0 , 30 , 1.94456 , 1 , 1 , 1 
0 , 40 , 1.76666 , 1 , 1 , 1 
0 , 78 , 2.16978 , 1 , 1 , 1 
0 , 40 , 1.75601 , 1 , 1 , 1 
0 , 50 , 1.55104 , 1 , 1 , 1 
0 , 50 , 1.76123 , 1 , 1 , 1 
0 , 98 , 1.92131 , 1 , 1 , 1 
0 , 40 , 1.84607 , 1 , 1 , 1 
0 , 40 , 1.88414 , 1 , 1 , 1 
0 , 50 , 1.64377 , 1 , 1 , 1 
0 , 40 , 1.76567 , 1 , 1 , 1 
0 , 40 , 2.26776 , 1 , 1 , 1 
0 , 40 , 1.74388 , 1 , 1 , 1 
0 , 40 , 1.7513 , 1 , 1 , 1 
0 , 30 , 2.16927 , 1 , 1 , 1 
0 , 40 , 2.06505 , 1 , 1 , 1 
0 , 40 , 1.89855 , 1 , 1 , 1 
0 , 40 , 1.92956 , 1 , 1 , 1 
0 , 40 , 1.94813 , 1 , 1 , 1 
0 , 40 , 1.73086 , 1 , 1 , 1 
0 , 58 , 1.59973 , 1 , 1 , 1 
0 , 40 , 2.08554 , 1 , 1 , 1 
0 , 50 , 1.79994 , 1 , 1 , 1 
0 , 88 , 2.11124 , 1 , 1 , 1 
0 , 40 , 1.96852 , 1 , 1 , 1 
0 , 50 , 1.94616 , 1 , 1 , 1 
0 , 40 , 2.03259 , 1 , 1 , 1 
0 , 40 , 2.16077 , 1 , 1 , 1 
0 , 40 , 2.00713 , 1 , 1 , 1 
0 , 40 , 1.9457 , 1 , 1 , 1 
0 , 50 , 1.76492 , 1 , 1 , 1 
0 , 48 , 2.0639 , 1 , 1 , 1 
0 , 50 , 2.19569 , 1 , 1 , 1 
0 , 50 , 2.05315 , 1 , 1 , 1 
0 , 40 , 1.88564 , 1 , 1 , 1 
0 , 40 , 1.93368 , 1 , 1 , 1 
0 , 50 , 2.35419 , 1 , 1 , 1 
0 , 68 , 1.9549 , 1 , 1 , 1 
0 , 50 , 2.05376 , 1 , 1 , 1 
0 , 50 , 2.11217 , 1 , 1 , 1 
0 , 40 , 1.59906 , 1 , 1 , 1 
0 , 30 , 1.78957 , 1 , 1 , 1 
0 , 40 , 2.08947 , 1 , 1 , 1 
0 , 68 , 2.02879 , 1 , 1 , 1 
0 , 40 , 1.81075 , 1 , 1 , 1 
0 , 50 , 1.8979 , 1 , 1 , 1 
0 , 58 , 2.15842 , 1 , 1 , 1 
0 , 88 , 1.59705 , 1 , 1 , 1 
0 , 40 , 2.13686 , 1 , 1 , 1 
0 , 58 , 2.08965 , 1 , 1 , 1 
0 , 68 , 1.81213 , 1 , 1 , 1 
1 , 40 , 1.86102 , 1 , 1 , 1 
1 , 68 , 1.98205 , 1 , 1 , 1 
1 , 78 , 2.04256 , 1 , 1 , 1 
0 , 106 , 2.1003 , 1 , 1 , 1 
2 , 88 , 1.9904 , 1 , 1 , 1 
1 , 73 , 2.00394 , 1 , 1 , 1 
1 , 50 , 1.44084 , 1 , 1 , 1 
2 , 96 , 1.54591 , 1 , 1 , 1 
2 , 115 , 1.74255 , 0 , 1 , 0 
3 , 73 , 0.292435 , 0 , 1 , 0 
3 , 106 , 1.56348 , 1 , 1 , 0 
5 , 90 , 1.01588 , 1 , 1 , 0 
7 , 48 , 1.41533 , 1 , 1 , 0 
62 , 1195 , 1.9299 , 0 , 0 , 0 
0 , 276 , 0.777313 , 1 , 0 , 0 
0 , 1035 , 30.5642 , 1 , 0 , 0 
0 , 11047 , 0.244766 , 1 , 0 , 0 
0 , 6395 , 1.85736 , 1 , 0 , 0 
4557 , 1248 , 9.02548 , 0 , 0 , 0 
0 , 12173 , 0.153687 , 1 , 0 , 0 
0 , 2948 , 0.284439 , 1 , 0 , 0 
